Date,time,Location,Sales in Rs/T,Sales volume in Tonnes,Price/ kg,Climate,Customer ID,Diameter,Length,Grade,Current stock,Re-order,Lead time,Production time,units produced,Production cost
16-09-2022,1:26 PM,Kolkata,506331.53,9.17,60.94,Winter,A7658687,16.33,20.29,Fe-500D,8233.56,1206.22,8.68,4.2,9203.54,19229.03
15-09-2022,12:33 PM,Bengaluru,591804.13,10.89,61.64,Sunny,A7658687,18.32,21.47,Fe-500D,9953.47,,5.85,3.36,9338.2,19702.04
14-09-2022,10:24 AM,Hyderabad,610272.94,10.54,61.1,Winter,59FBAA79,16.69,13.22,Fe-500D,7244.69,965.65,3.1,4.02,9550.81,18670.51
13-09-2022,9:04 AM,Hyderabad,636697.38,11.59,61.29,Sunny,8F71DCC8,17.51,15.16,Fe-415,8768.21,913.87,6.19,3.62,9483.15,18516.05
12-09-2022,12:37 PM,Pune,563802.13,9.4,62.77,Winter,8D8E2A0A,18.74,16.26,Fe-550D,7123.3,1061.58,6.11,4.63,9857.16,19793.89
11-09-2022,9:50 AM,Delhi,660611.56,9.98,65.25,Rainy,4D2AE84F,14.08,16.81,Fe-600,8616.86,1054.37,,5.03,8747.91,21133.1
10-09-2022,9:50 AM,Delhi,670902.25,9.64,66.92,Rainy,4D2AE84F,15.45,19.38,Fe-600,8850.21,1045.53,6.42,4.34,8562,21817.96
09-09-2022,9:50 AM,Delhi,600920.75,8.34,65.87,Rainy,4D2AE84F,14.87,15.88,Fe-600,7561.3,1153.48,4.81,5.55,8358.13,21290.24
08-09-2022,9:50 AM,Delhi,546010.19,7.61,65.49,Rainy,4D2AE84F,13.62,14.76,Fe-600,7451.83,1016.77,4.89,5.4,10140.29,20746.64
07-09-2022,9:50 AM,Pune,507477.38,7.35,69.03,Rainy,4D2AE84F,16.29,18.2,Fe-600D,8005.46,1080.3,6.37,5.34,12194.35,21253.17
06-09-2022,9:50 AM,Pune,480159.38,6.81,70.03,Rainy,4D2AE84F,16.68,22.51,Fe-600D,7198.88,1085.97,,5.08,10290.91,20800.14
05-09-2022,9:24 AM,Pune,434318.16,6.35,67.28,Winter,4D2AE84F,16.13,20.82,Fe-600D,7505.31,1194.66,9.22,5.58,10048.52,21179.54
04-09-2022,5:51 PM,Pune,453081.59,7.34,64.01,Rainy,6C866A0D,17.96,13.05,Fe-600D,9583.7,1103.34,10.48,3.98,11690.08,20570.34
03-09-2022,9:37 AM,Pune,477649.94,7.05,64.57,Rainy,85EE7F33,18.41,12.21,Fe-600D,10324.61,1079.01,8.24,3.81,12378.4,21183.75
02-09-2022,9:12 AM,Pune,485343.19,8.24,61.16,Winter,B7F846A1,18.74,13.94,Fe-550D,9273.62,1147.79,8.19,4.39,11335.73,19989.63
01-09-2022,9:50 AM,Delhi,530563.38,9.34,58.15,Rainy,4D2AE84F,15.19,19.72,Fe-500,10669.17,,7.11,,8834.83,20922.79
31-08-2022,9:50 AM,Delhi,563073.13,9.56,59.28,Rainy,D335CD9E,17.22,26.13,Fe-500,10964.24,1249.28,,3.12,8412.39,20677.21
30-08-2022,3:21 PM,Delhi,547288.06,9.3,59.08,Rainy,D335CD9E,17.35,21.66,Fe-500,11306.07,1129.73,9.68,2.94,9205.92,20942.43
29-08-2022,3:21 PM,Delhi,577370.25,9.77,60.86,Rainy,89AD9B77,19.98,22.18,Fe-600D,11159,907.54,7.52,2.44,9620.44,21420.94
28-08-2022,3:21 PM,Delhi,507745.19,8.42,61.27,Rainy,6C866A0D,19.61,22.24,Fe-600D,11794.74,1001.34,10.76,2.54,11696.68,22099.61
27-08-2022,10:07 AM,Delhi,473272,7.27,61.69,Rainy,FC24EBD1,16.43,22.79,Fe-500,13052.17,1096.03,11.09,1.85,12426.6,20033.99
26-08-2022,10:17 AM,Delhi,482089.75,7.14,60.48,Winter,228B2925,16.03,17.82,Fe-550,12771.73,854.29,10.63,1.36,13152.61,19594.39
25-08-2022,10:19 AM,Pune,463925.38,7.06,60.15,Winter,85EE7F33,13.03,16.52,Fe-550,10299.8,1032.71,8.22,,,20134.6
24-08-2022,4:42 PM,Pune,465773.84,7.04,61.27,Winter,4A1454D9,16.56,16.81,Fe-550,9938.29,924.51,8.13,2.58,12362.55,19603.95
23-08-2022,1:16 PM,Pune,561624.38,9.54,60.31,Winter,9B3ADF58,18,19.87,Fe-500D,9418.2,936.19,9.08,3.32,10187.44,19450.15
22-08-2022,11:28 AM,Pune,427210.53,6.03,54.21,Winter,DE595AA7,15.98,13.68,Fe-500,7567.67,970.99,10.83,2.29,,20772.07
21-08-2022,11:28 AM,Pune,426208.72,6.02,56.16,Rainy,DE595AA7,17.26,13.88,Fe-500,7706.28,989.07,11.92,2.21,8846.63,20893.89
20-08-2022,9:48 AM,,424348.31,5.96,55.62,Winter,DE595AA7,15.4,14.75,Fe-500,6536.86,1055.9,11.1,2.89,8201.59,22290.61
19-08-2022,10:30 AM,Pune,439886.09,6.07,58.53,Rainy,DE595AA7,13.55,19.54,Fe-500,7307.69,1130.22,10.87,2.92,7745.42,21297.09
18-08-2022,10:19 AM,Pune,455057,6.09,58.48,Winter,DE595AA7,13.06,24.92,Fe-500,8839.19,1204.85,11.5,2.15,7496.47,21676.39
17-08-2022,10:19 AM,Pune,503551.59,6.44,58.48,Winter,23EA71C4,12.55,14.68,Fe-600,9253.95,862.85,6.94,2.22,8544.14,23121.92
16-08-2022,10:19 AM,Pune,521773.25,7.13,64.17,Winter,D865962C,11.37,25.92,Fe-550D,11214.16,,9.55,2.75,8556.3,22290.03
15-08-2022,5:23 PM,Pune,564168.5,7.73,60.82,Winter,E8AE1F79,11.09,17.34,Fe-500D,9276.91,736.64,5.31,3.51,9981.27,20448.5
14-08-2022,4:05 PM,Pune,507685.22,8.24,63.72,Winter,2AD1158D,13.51,20.65,Fe-500,9398.67,1080.05,8.58,4.18,9797,19751.21
13-08-2022,4:03 PM,Pune,551680.13,9.04,63.16,Rainy,A6DA7F70,18.44,23.29,Fe-500,9030.5,1191.98,9.12,4.23,9166.06,19295.44
12-08-2022,3:13 PM,Pune,416724.16,5.91,57.22,Winter,6C866A0D,12.99,14.62,Fe-500,7398.73,1054.19,10.21,3.63,11637.79,20523.06
11-08-2022,12:37 PM,Pune,416555.25,5.9,58.71,Winter,6C866A0D,13.18,16.74,Fe-500,7395.58,1068.09,11.7,3.74,11444.12,20912.95
10-08-2022,12:37 PM,Pune,416533.09,5.9,57.77,Winter,6C866A0D,11.05,15.65,Fe-500,6909.83,1129.22,10.33,4.45,9933.8,20221.17
09-08-2022,12:37 PM,,417489.16,5.94,61.09,Winter,6C866A0D,11.33,18.58,Fe-500,6620.58,1115.64,11.03,4.18,10683.22,19013.77
08-08-2022,12:37 PM,Pune,417802.44,5.94,60.45,Winter,6C866A0D,10.81,20.37,Fe-500,8343.73,1233.52,10.58,4.32,11142.79,18495.83
07-08-2022,12:37 PM,Pune,423565.56,6.06,60.68,Winter,4D2AE84F,12.32,20.97,Fe-600D,7153.91,1201.05,9.55,4.59,11383.06,19025.7
06-08-2022,12:37 PM,Pune,467713.16,6.89,59.22,Rainy,D335CD9E,13.26,20.74,Fe-550D,7790.15,1200.39,7.83,4.47,9482.44,19767.7
05-08-2022,4:03 PM,Pune,539557.69,8.35,59.23,Rainy,4D2AE84F,14.77,15.05,Fe-550D,9258.22,1077.67,9.03,4.02,10182.71,21297.55
04-08-2022,9:30 AM,Kolkata,585628.88,9.93,63.79,Rainy,2EB219F1,15.94,21.07,Fe-500,7841.86,1184.06,6.77,4.2,8992.63,19909.14
03-08-2022,5:25 PM,Bengaluru,579115.63,10.19,61.1,Rainy,D6818549,19.28,18.19,Fe-550D,8770.15,1067.83,8.02,3.97,10740.03,19825.02
02-08-2022,10:10 AM,Bengaluru,665779.19,12.29,63.15,Sunny,A7658687,19.22,24.43,Fe-500D,10008.89,1004.61,9.64,5.08,9059.68,18340.24
01-08-2022,10:10 AM,Bengaluru,650454.94,12.85,60.09,Sunny,A7658687,18.17,19.31,Fe-415,10137.51,894.83,7.98,4.32,10404.96,19351.41
31-07-2022,10:06 AM,Bengaluru,688957.25,13.23,61.79,Sunny,A7658687,17.69,21.86,Fe-500D,10377.32,747.73,,3.93,11504.97,17866.26
30-07-2022,10:10 AM,Hyderabad,686202.63,13.03,62.83,Sunny,A7658687,18.2,21.13,Fe-500D,8608.99,899.67,5.65,5.11,10971.27,17766.66
29-07-2022,5:59 PM,Hyderabad,662633.63,12.39,60.18,Sunny,A7658687,17.95,16.78,Fe-415,10787.09,733.1,8.82,3.26,12782.35,19081.73
28-07-2022,2:12 PM,Hyderabad,590670.81,10.36,62.67,Winter,A7658687,15.78,21.89,Fe-500D,12817.44,893.53,9.25,2.23,13554.59,18503.8
27-07-2022,12:24 PM,Hyderabad,538588.69,9.21,61.55,Winter,7E5E3F44,14.77,16.16,Fe-500D,12326.18,978.52,8.6,2.29,13805.61,18970.42
26-07-2022,12:24 PM,Pune,492955.03,7.79,63.26,Winter,8D85DC82,15.31,14,Fe-550,11015.08,967.01,9.02,2.96,13796.72,20211.9
25-07-2022,10:07 AM,Pune,559847.63,9.14,60.53,Winter,9026F794,15.78,17.76,Fe-550D,10693,927.22,8.52,2.79,12360.56,19568.56
24-07-2022,10:19 AM,Pune,578008.44,9.58,63.09,Winter,269699CF,16.69,15.34,Fe-500,8651.39,1001.44,7.32,4.34,9870.04,19905.42
23-07-2022,1:55 PM,Delhi,552937.81,9.62,60.32,Rainy,7784BA84,18.42,21.33,Fe-550D,9022.54,710.03,7.33,1.57,14169.78,20530.36
22-07-2022,1:12 PM,Delhi,530426.75,8.87,62.34,Rainy,7784BA84,21.35,26.21,Fe-550D,9070.6,941.87,9.77,2,,19844.58
21-07-2022,12:37 PM,Delhi,479317.34,7.34,62.99,Rainy,38EBC7C9,19.76,23.08,Fe-550D,8680.34,994.23,,2.16,13251.06,19625.15
20-07-2022,3:13 PM,,454450.28,7.14,61.21,Rainy,7784BA84,19.42,27,Fe-550D,8865.05,1078.15,12.6,2.1,,19973.67
19-07-2022,3:13 PM,Delhi,507105,8.71,66.89,Rainy,EA724FDA,19.66,27.66,Fe-550D,9567.24,1204.12,10.81,1.81,12634.71,18110.13
18-07-2022,12:29 PM,Hyderabad,520885.34,8.36,70.17,Rainy,D335CD9E,19.78,29.08,Fe-550D,9781.82,1339.12,9.82,2.66,11289.86,19349.06
17-07-2022,4:03 PM,Pune,462359.06,6.94,63.38,Winter,B387F82E,16.71,18.17,Fe-550D,6022.87,917.32,9.68,4.68,10746.78,18156.69
16-07-2022,5:25 PM,Pune,472833.38,7.4,64.95,Winter,D335CD9E,16.91,19.66,Fe-550D,6368.79,,9.98,4.76,10677.68,18348.89
15-07-2022,5:59 PM,Hyderabad,550157.06,10.13,64.27,Sunny,67664CF2,18.16,21.69,Fe-550D,10076,1050.94,,3.05,13057.99,18335.79
14-07-2022,5:59 PM,,597143.38,10.88,62.25,Sunny,98BA714D,21.2,18.69,Fe-550D,9471.75,980.81,9.83,3.51,11648.82,19705.8
13-07-2022,10:10 AM,Hyderabad,555542.38,10.93,60.07,Winter,A7658687,25.42,27.13,Fe-415,11002.52,795.12,11.21,2.34,11073.49,19957.02
12-07-2022,10:10 AM,Delhi,502161.88,9.22,61,Winter,A7658687,20.96,27.41,Fe-500D,12458.93,788.46,12.51,1.57,,17767.84
11-07-2022,1:07 PM,Delhi,526980.56,9.2,60.64,Winter,A7658687,19.33,26.52,Fe-500D,12737.27,762.12,10.91,1.35,14026.58,17762.5
10-07-2022,11:23 AM,Delhi,482302.69,8.12,61.65,Winter,A7658687,15.6,25.14,Fe-500D,12143.54,,9.5,1.54,13042.6,17482.33
09-07-2022,11:23 AM,Hyderabad,494780.75,8.07,59.88,Winter,A7658687,15.7,24.7,Fe-500D,11841.09,876.08,8.94,1.57,12343.8,17436.87
08-07-2022,11:23 AM,Hyderabad,524992.25,8.47,60.27,Winter,A7658687,13.74,16.95,Fe-500D,9398.77,806.74,5.89,2.41,9676.43,17574.79
07-07-2022,11:31 AM,Hyderabad,520687.5,8.39,59.04,Winter,A7658687,13.54,14.45,Fe-500D,10835,843.8,9.97,1.89,11706.88,19271.84
06-07-2022,11:08 AM,Kolkata,474526.59,7.72,60.09,Winter,CE42EF18,12.05,22.04,Fe-550,11267.36,1190.97,10.71,2.68,12369.47,18398.91
05-07-2022,12:37 PM,Pune,488025,8.3,63.45,Winter,9E991338,16.24,24.97,Fe-550,9766.5,1306.72,9.18,3.79,9978.76,18317
04-07-2022,12:24 PM,Pune,515457.66,8.89,62.66,Winter,67664CF2,19.53,20.47,Fe-550,10006.94,1232.53,9.39,3.62,10936.42,19365.65
03-07-2022,10:10 AM,Hyderabad,565894.06,9.27,66.79,Winter,A7658687,18.2,14.28,Fe-500D,8818.76,705.34,6.33,4.85,12514.5,18528.33
02-07-2022,10:10 AM,Bengaluru,592105.13,9.28,65.74,Winter,A7658687,14.92,12.22,Fe-500D,7963.17,660.3,4.17,3.88,10468.14,19555.66
01-07-2022,10:10 AM,Hyderabad,533136.75,9.02,63.21,Winter,A7658687,15.47,12.4,Fe-500D,7917.33,803.09,3.9,4.71,10087.06,19214.87
30-06-2022,12:25 PM,Hyderabad,550967.94,8.88,67.71,Winter,A7658687,16.09,17.72,Fe-415,8113.09,1056.64,3.58,5.2,8813.38,18660.33
29-06-2022,2:44 PM,Delhi,513162.22,7.81,69.46,Winter,A7658687,19.34,18.12,Fe-550,10334.12,1197.72,3.91,4.97,13139.7,19780.48
28-06-2022,1:24 PM,Delhi,488494.47,7.51,65.69,Winter,41439784,18.76,10.39,Fe-500D,11014.69,841.71,6.22,3.85,,21955.87
27-06-2022,2:44 PM,Delhi,505628.13,7.76,64.91,Winter,41439784,19.77,13.22,Fe-500D,10245.34,914.42,7.03,4.09,14031.91,21598.9
26-06-2022,11:23 AM,Kolkata,550304.69,9.18,62.72,Winter,4199DA14,16.34,19.97,Fe-500D,9383.68,953.19,8.15,,,19436.4
25-06-2022,9:59 AM,Kolkata,496939.09,8.16,64.2,Winter,9026F794,17.62,24.69,Fe-550,9260.93,1154.04,8.7,3.76,13017.21,19348.37
24-06-2022,5:13 PM,Pune,527712.31,8.59,61.66,Winter,35712A3F,20.21,18.7,Fe-550,8928.02,1054.17,7.9,4.58,11300.78,20594.8
23-06-2022,9:48 AM,Pune,512319.59,7.31,61.28,Rainy,D335CD9E,12.41,14.54,Fe-500,9192.72,1321.1,8.19,5.64,8257.81,20185.45
22-06-2022,9:50 AM,Pune,528774.25,7.5,62.45,Rainy,D335CD9E,13.2,16.58,Fe-600D,8958.11,1271.97,6.23,5.35,10984.57,21717.93
21-06-2022,9:50 AM,Pune,571452.81,8.91,61.79,Rainy,D335CD9E,14.87,15.45,Fe-600D,6762.81,1172.23,4.75,6.01,9826.98,21707.76
20-06-2022,9:12 AM,Bengaluru,551189.63,8.9,65.47,Rainy,D335CD9E,17.4,17.03,Fe-550D,5855.02,1178.82,4.53,5.5,,20914.26
19-06-2022,9:37 AM,Delhi,558788.5,8.84,64.45,Rainy,4D2AE84F,15.68,13.3,Fe-600,7370.95,918.31,5.4,4.25,12880.54,21736.7
18-06-2022,9:12 AM,Bengaluru,547276.94,9.38,64.96,Rainy,4D2AE84F,20.76,19.99,Fe-600,6711.59,1110.11,6.13,4.35,11917.2,21060.12
17-06-2022,10:40 AM,Bengaluru,514989.56,8.4,62.89,Rainy,D335CD9E,19.62,17.53,Fe-550D,8404.25,1143.48,8.07,4.24,12676.92,21175.28
16-06-2022,9:37 AM,Kolkata,559213.94,9.21,63.41,Rainy,C05964B7,18.7,17.03,Fe-600D,7318.69,939.9,8.2,3.89,10486.24,18796.68
15-06-2022,9:37 AM,Bengaluru,590592.69,9.66,63.58,Rainy,4D2AE84F,20.05,13.13,Fe-600D,7768.9,848.86,5.42,4.86,10382.52,21163.8
14-06-2022,9:37 AM,Bengaluru,565738.25,9.42,63,Rainy,D335CD9E,21.03,15.31,Fe-415D,7948.28,923.73,7.41,4.69,9964.62,21138.25
13-06-2022,3:21 PM,Delhi,630815.13,9.52,61.73,Rainy,4D2AE84F,13.3,17.81,Fe-600,8921.43,853.9,6.53,3.69,9570.89,22692.81
12-06-2022,9:50 AM,Pune,551129.75,8.27,63.55,Rainy,4D2AE84F,15.88,20.15,Fe-600,7507.75,1132.5,7.18,4.86,8768.08,22273.98
11-06-2022,9:50 AM,Bengaluru,608707.75,10.08,66.28,Rainy,4D2AE84F,18.17,23.66,Fe-600,6855.77,1059.22,9.49,4.67,10845.66,22904.02
10-06-2022,9:50 AM,Bengaluru,524723.81,7.96,65.17,Rainy,4D2AE84F,19.61,12.76,Fe-600,5168.71,945.82,5.57,4.95,10732.12,23523.33
09-06-2022,9:50 AM,Pune,513618.44,7.14,66.89,Rainy,D335CD9E,15.98,15.54,Fe-600,5531.02,1162.2,5.89,5.97,8626.85,23074.98
08-06-2022,9:18 AM,Pune,473151.44,7.33,64.72,Rainy,98955B8E,12.17,17.43,Fe-600D,9432.87,1229.46,8.43,5.44,9924.89,19990.35
07-06-2022,3:13 PM,Pune,507190.44,7.26,64.41,Rainy,4D2AE84F,13.74,13.85,Fe-600,7361.25,947.37,6.96,5.27,9510.4,20937.66
06-06-2022,3:13 PM,Pune,525654.5,8.34,66.25,Winter,4D2AE84F,14.83,17.04,Fe-600,6777.92,850.51,6.28,5,9692.77,19308.33
05-06-2022,5:49 PM,Pune,501123.47,7.91,63.43,Winter,6AE88AE3,17.5,14.35,Fe-550,7991.13,880.72,9.74,4.36,11925.04,20954.93
04-06-2022,11:04 AM,Pune,542623,8.4,63.22,Rainy,D335CD9E,19.21,19.94,Fe-550D,6265.71,1040.14,7.34,5.07,9009.22,20637.66
03-06-2022,5:09 PM,,420647.44,5.94,60.56,Winter,D1191AF8,12.71,18.74,Fe-550D,8699.42,1201.29,9.36,2.51,10258.53,22251.38
02-06-2022,1:59 PM,Pune,423242.91,5.94,59.8,Winter,9712B551,12.34,15.02,Fe-550D,10351.22,1086.28,9.4,2.02,11477.07,21938.88
01-06-2022,5:51 PM,Pune,422823.22,5.97,61.74,Winter,D1191AF8,12.86,23.49,Fe-550D,9705.7,1286.36,13.04,2.56,10377.1,21750.02
31-05-2022,5:51 PM,Pune,431099.53,6.1,63.85,Winter,BA4F763E,10.96,24.32,Fe-550D,8373.5,1162.68,12.57,2.82,11295.2,20694.28
30-05-2022,9:59 AM,Pune,467695.75,6.57,64.91,Winter,BFC83E5D,11.54,17.86,Fe-500D,6513.85,879.83,6.46,3.46,12246.47,18465.85
29-05-2022,9:59 AM,Kolkata,531446.81,8.01,63.6,Winter,6E18B7B2,14.46,22.48,Fe-500D,10278.18,1188.91,7.88,3.27,10169.88,18354.33
28-05-2022,9:30 AM,Pune,530048.13,8.57,65.13,Winter,8D8E2A0A,17.73,13.54,Fe-600,5327.17,,,5.22,9160.22,20534.09
27-05-2022,2:23 PM,Pune,559077.81,9.74,62.87,Winter,8F71DCC8,15.2,12.26,Fe-500,6485.76,922.05,6.33,5.47,8526.81,19177.26
26-05-2022,10:10 AM,Bengaluru,634079,11.68,61.96,Sunny,59FBAA79,20.43,14.65,Fe-500D,8241.27,903.84,4.57,4.07,10482.53,19645
25-05-2022,4:44 PM,Kolkata,534520.19,9.77,62.2,Winter,CE42EF18,18.72,20.99,Fe-550,9700.17,1019.83,8.77,3.2,12731.42,19095.04
24-05-2022,10:10 AM,Bengaluru,540864.13,9.59,66.2,Winter,A7658687,23.98,19.42,Fe-500D,8080.54,701.1,8.04,6.04,13419.99,20591.79
23-05-2022,10:10 AM,Bengaluru,494334.44,8.26,67.01,Winter,A7658687,23.49,21.02,Fe-500D,8291.14,1039.67,8.18,6.49,11578.94,21307.34
22-05-2022,10:10 AM,Hyderabad,521266.19,9.1,65.46,Winter,A7658687,21.45,24.88,Fe-415,9011.99,873.32,9.59,5.61,11445.63,20185.5
21-05-2022,10:10 AM,Hyderabad,573114.06,9.54,60.61,Winter,A7658687,20.25,19.06,Fe-500D,9062.13,730.54,9.95,3.96,11051.04,20758.4
20-05-2022,10:10 AM,Hyderabad,552632.13,9.2,59.55,Winter,A7658687,20.59,12.6,Fe-500D,7541.97,636.29,8.55,3.26,12975.87,20826.42
19-05-2022,1:07 PM,Hyderabad,538929.69,10.11,59.37,Winter,A7658687,18.51,11.46,Fe-415,9457.74,632.86,9.26,2.47,14408.52,19084.89
18-05-2022,11:23 AM,Hyderabad,491963.41,8.25,58.45,Winter,A7658687,15.21,18.91,Fe-415,8385.29,922.42,11.42,3.96,11037.63,19208.17
17-05-2022,11:31 AM,Bengaluru,552242.13,9.22,61.96,Winter,A7658687,17.65,19.74,Fe-500D,10149.66,963.04,11.07,4.18,11524.18,20427.87
16-05-2022,9:55 AM,Hyderabad,596108.5,10.14,59.42,Winter,A7658687,17.72,17.29,Fe-500D,9757.1,926.36,9.72,3.93,9453.15,19484.63
15-05-2022,12:12 PM,,569506.75,9.39,58.24,Winter,5136BE73,18.08,9,Fe-500D,7419.72,727.46,6.3,4.77,9174.41,21478.01
14-05-2022,9:50 AM,Delhi,645567.5,9.51,66.85,Rainy,4D2AE84F,15.8,21.7,Fe-600,6634.6,907.83,6.7,4.25,10259.9,21304.51
13-05-2022,9:50 AM,Delhi,588654.19,9.03,67.56,Rainy,4D2AE84F,17.82,20.72,Fe-600D,6874.04,1087.95,6.62,5.36,10502.89,21955.47
12-05-2022,9:50 AM,Delhi,587598.31,8.15,68.89,Rainy,4D2AE84F,18.59,23.09,Fe-600,7111.94,925.41,4.56,4.23,10480.8,20789.18
11-05-2022,9:50 AM,Delhi,501309.75,7.46,66.68,Rainy,4D2AE84F,20.8,25.63,Fe-600D,7854.92,1141.09,6.42,4.31,10321.66,20943.1
10-05-2022,11:24 AM,Pune,488786.03,7.09,65.66,Winter,28EAC590,16.57,23.95,Fe-550D,6661.28,1051.75,6.06,5.41,8497.61,20169.71
09-05-2022,9:04 AM,Kolkata,526739.56,8.02,60.55,Winter,3B544879,15.38,19.1,Fe-600,8360.17,873.64,5.02,3.42,8306.69,19413.36
08-05-2022,10:37 AM,Kolkata,518163.22,8.24,61.02,Winter,4199DA14,15.6,17.17,Fe-600,7942.59,1012.59,4.78,4.3,9059.39,19721.65
07-05-2022,2:23 PM,Kolkata,523823.88,8.82,59.06,Winter,67664CF2,15.28,22.3,Fe-500D,9582.44,935.23,,3.11,10645.6,18321.45
06-05-2022,5:25 PM,Kolkata,535544.44,9.24,63.31,Winter,4987B212,17.45,20.7,Fe-550D,7946.25,1103.87,8.24,4.28,10986.67,20770.26
05-05-2022,10:47 AM,Kolkata,579321.69,10.4,60.86,Rainy,AB36A1CD,17.36,20.39,Fe-550D,8749.99,,10.22,,,19973.91
04-05-2022,12:25 PM,Kolkata,428707.63,6.13,67.04,Winter,359A6365,16.16,26.33,Fe-550D,9528.31,1412.94,6.65,4.3,8236.01,19633.95
03-05-2022,12:25 PM,Kolkata,430688.06,6.11,64.28,Winter,0A6DA80F,15.07,24.46,Fe-500D,8033.37,1331.51,7.2,4.96,7687.11,18715.01
02-05-2022,12:25 PM,Kolkata,447362.13,6.33,63.51,Winter,60C1B95B,16.01,22.4,Fe-550D,8954.78,1267.13,5.42,3.58,9569.54,20142.15
01-05-2022,12:25 PM,Kolkata,500812.5,6.95,61.02,Winter,A7658687,13.26,16.05,Fe-600,8562.81,1003.3,5.14,4.28,8360.92,20040.22
30-04-2022,3:40 PM,,532375.06,7.75,65.3,Winter,C70D7A8F,14.19,23.82,Fe-600,8490.16,1153.6,6.28,4.11,9085.55,19526.13
29-04-2022,5:21 PM,Bengaluru,545956.38,8.51,67.39,Rainy,3B544879,15.48,28.52,Fe-550D,11180.17,1259.07,10.52,3.47,10300.24,19417.6
28-04-2022,3:15 PM,Delhi,529197.5,8.29,67.32,Winter,D90630D7,18.05,28.14,Fe-550,10739.44,1241.98,11.48,3.78,,18738.32
27-04-2022,3:45 PM,Hyderabad,520260.38,8.9,63.31,Winter,67664CF2,17.28,21.25,Fe-500D,10743.63,1196.35,10.65,4.05,11529.94,18746.33
26-04-2022,1:16 PM,Pune,585927.19,10.1,62.08,Rainy,DEAA2594,17.6,18.12,Fe-500,8567.59,1048.82,8.89,4.79,8618.69,20570.38
25-04-2022,3:13 PM,Pune,587496.38,10.11,62.38,Rainy,26D8DB1B,18.31,19.4,Fe-500,8832.6,981.49,7.49,,10250.39,20529.48
24-04-2022,1:59 PM,Pune,422230,6.01,59.81,Winter,9C02E51B,18.77,16.72,Fe-550D,8471.01,1331.15,,2.47,11387.51,22308.9
23-04-2022,3:18 PM,Pune,433333.09,6.24,60.82,Winter,9C02E51B,19.84,16.89,Fe-550D,9080.05,1322.44,9.46,2.89,10895.23,21959.7
22-04-2022,2:48 PM,Pune,440487.44,6.37,59.74,Winter,9C02E51B,19.14,14.59,Fe-550D,7563.92,1064.85,7,2.97,10691.57,21689.16
21-04-2022,3:46 PM,Delhi,471716.94,7.05,63.45,Winter,9C02E51B,22.1,19.75,Fe-550D,6858.04,1282.73,5.16,,10874.29,22447.85
20-04-2022,10:19 AM,Pune,484512.31,8.21,58.55,Winter,ED57B431,20.06,21.52,Fe-550D,10544.65,1271.05,7.75,3.5,10687.16,22026.07
19-04-2022,9:18 AM,Kolkata,502201.59,8.73,59.74,Winter,D1191AF8,17.23,26.83,Fe-550D,10456.81,1283.71,7.79,2.76,11622.78,21113.58
18-04-2022,10:19 AM,Pune,531777.75,8.58,60.45,Winter,D1191AF8,16.47,22.44,Fe-550D,9870.1,1227.83,8.85,4.15,9194.94,21117.26
17-04-2022,10:07 AM,Kolkata,551347.94,9.68,60.36,Winter,DAF85F59,14.81,24.78,Fe-550,10408.84,1157.82,9.83,3.31,11171.44,19186.04
16-04-2022,10:22 AM,Hyderabad,586558.75,10.66,63.15,Sunny,6C9BCD17,19.41,20.82,Fe-550D,8882.54,1030.25,6.78,4.15,12928.19,19089.71
15-04-2022,1:16 PM,,598446.75,10.68,60.97,Sunny,1F78E014,18.81,18.51,Fe-500D,9457.66,840.29,7.51,3.28,12347.9,18998.05
14-04-2022,9:50 AM,Pune,474466.16,7.12,58.95,Rainy,4D2AE84F,12.67,22.32,Fe-500,11458.23,1333.53,8.81,2.83,9022.38,18185.54
13-04-2022,9:50 AM,Pune,483763.09,7.12,59.29,Rainy,4D2AE84F,12.26,17.8,Fe-500,9897.79,1201.51,6.97,3.96,8710.46,18840.84
12-04-2022,9:50 AM,Pune,462679.78,6.66,61.92,Rainy,4D2AE84F,12.41,16.78,Fe-500,6823.85,1120.38,5.93,5.05,8285.31,19271.67
11-04-2022,3:13 PM,,435036.16,6.48,62.63,Rainy,4D2AE84F,11.11,18.34,Fe-500,7123.18,1175.76,9.04,4.43,9474.65,18065.56
10-04-2022,3:13 PM,Pune,434257.13,6.35,66.88,Rainy,4D2AE84F,11.16,22.45,Fe-550D,7048.52,1187.49,8.83,3.71,10523.48,17695.88
09-04-2022,12:37 PM,Pune,439642.75,6.27,65.43,Rainy,4D2AE84F,10.26,26.81,Fe-600D,6677.31,1217.14,9.23,5.09,9332.85,17485.77
08-04-2022,9:48 AM,Pune,462008.34,7.12,65.31,Rainy,4D2AE84F,10.02,27.15,Fe-500,7906.33,1234.19,10.58,4.61,9892.5,17252.96
07-04-2022,9:18 AM,Pune,505946.59,7.75,63.06,Rainy,28EAC590,9.89,24.08,Fe-500,9762.39,953.79,8.42,3.79,10803.37,17036.21
06-04-2022,11:08 AM,Pune,490790.44,7.43,58.53,Winter,89AD9B77,12.46,20.43,Fe-550,9797.39,777.18,11.38,2.54,12482.63,18108.94
05-04-2022,4:42 PM,Pune,506501.72,8,60.07,Winter,BFC83E5D,16.72,15.58,Fe-550D,7620.09,845.88,8.94,4.4,10926.41,21110.71
